2022-09-30 15:35:12,480 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,481 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:12,482 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:12,485 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:12,489 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: stop_status
2022-09-30 15:35:12,968 DEBUG   SenderThread:3960 [sender.py:send():301] send: stats
2022-09-30 15:35:12,972 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: stop_status
2022-09-30 15:35:13,331 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\output.log
2022-09-30 15:35:13,335 INFO    Thread-177:3960 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\bhatt\OneDrive\Documents\New folder\MLOps-AWS\03 Hydra Config\multirun\2022-09-30\15-22-08\5\wandb\run-20220930_153401-15h6x4tv\files\wandb-summary.json
2022-09-30 15:35:13,409 DEBUG   SenderThread:3960 [sender.py:send():301] send: files
2022-09-30 15:35:13,411 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-metadata.json with policy now
2022-09-30 15:35:13,418 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:13,419 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:13,420 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:13,421 DEBUG   SenderThread:3960 [sender.py:send():301] send: history
2022-09-30 15:35:13,423 DEBUG   SenderThread:3960 [sender.py:send():301] send: summary
2022-09-30 15:35:13,426 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-09-30 15:35:13,428 DEBUG   SenderThread:3960 [sender.py:send_request():315] send_request: stop_status
